gene_id	ranks.lrrk2
ENSG00000293917	7.75186541283137
ENSG00000179388	7.7473321774474
ENSG00000115641	7.69997148519324
ENSG00000083454	7.6859786347943
ENSG00000140521	7.66639305184204
ENSG00000167772	7.65484810528035
ENSG00000282164	7.64982451598652
ENSG00000177606	7.64294339650864
ENSG00000130159	7.63227729625269
ENSG00000163536	7.63089775301864
ENSG00000008256	7.60628546685023
ENSG00000120875	7.59413015462314
ENSG00000157349	7.59225275988962
ENSG00000132975	7.59221550584189
ENSG00000128739	7.58183365957748
ENSG00000119669	7.56677798047182
ENSG00000121406	7.53572169906391
ENSG00000159459	7.51503463845614
ENSG00000113389	7.50816585851992
ENSG00000204397	7.50170488480668
ENSG00000117480	7.48917721201819
ENSG00000080224	7.46908509463298
ENSG00000270885	7.46904396300941
ENSG00000107758	7.46329784891161
ENSG00000083814	7.45685031928105
ENSG00000144460	7.45257922901202
ENSG00000150275	7.45108700103762
ENSG00000162949	7.43818663226257
ENSG00000047188	7.42319120586403
ENSG00000171723	7.42003997118783
ENSG00000157087	7.38760611745743
ENSG00000279207	7.38244299778988
ENSG00000169918	7.38159063701254
ENSG00000188580	7.36751952339145
ENSG00000181467	7.35542724001925
ENSG00000170345	7.32102689913827
ENSG00000186462	7.32073235797333
ENSG00000273487	7.29390773533897
ENSG00000176170	7.2887911449418
ENSG00000138311	7.28102818030566
ENSG00000245025	7.26139850853696
ENSG00000139946	7.25849259690796
ENSG00000155906	7.25672052506071
ENSG00000103174	7.24903804751563
ENSG00000166573	7.23847558466669
ENSG00000171931	7.22324873677085
ENSG00000169410	7.19400313455672
ENSG00000183281	7.17405892883599
ENSG00000103241	7.16768120905674
ENSG00000053501	7.14659769136312
ENSG00000188033	7.14159745082085
ENSG00000172497	7.13984568682954
ENSG00000100678	7.13337372517909
ENSG00000133878	7.12984813340527
ENSG00000142408	7.12102020922932
ENSG00000164120	7.09592102701816
ENSG00000087266	7.08759666769352
ENSG00000134086	7.07515818343249
ENSG00000153310	7.07117543633626
ENSG00000184599	7.05992700806481
ENSG00000178665	7.04932363530778
ENSG00000125462	7.04629906051407
ENSG00000170100	7.04582314170194
ENSG00000104140	7.03884900673219
ENSG00000255389	7.0348972216319
ENSG00000151332	7.02726753298018
ENSG00000149346	6.9938167711838
ENSG00000172292	6.99207968595392
ENSG00000001461	6.98261420036471
ENSG00000059728	6.97874855660719
ENSG00000169180	6.97613440969201
ENSG00000198963	6.96535473739069
ENSG00000294743	6.93808517032355
ENSG00000162981	6.92263817162432
ENSG00000121210	6.90363715016094
ENSG00000290927	6.87729725360657
ENSG00000125503	6.85868684410454
ENSG00000073584	6.85377967526485
ENSG00000197808	6.8393223108889
ENSG00000179348	6.83157431026561
ENSG00000105219	6.83052469305778
ENSG00000290758	6.82484311766409
ENSG00000280134	6.80783033787382
ENSG00000306327	6.80624418231379
ENSG00000267565	6.79859507486511
ENSG00000162426	6.76674573650395
ENSG00000198597	6.76504884716379
ENSG00000011454	6.7643185524347
ENSG00000070770	6.74716119411401
ENSG00000132639	6.73771173035588
ENSG00000165030	6.71270630297064
ENSG00000135472	6.69365039470719
ENSG00000101958	6.69336421501844
ENSG00000288673	6.68537604638961
ENSG00000174943	6.68408798122706
ENSG00000261226	6.68248308776685
ENSG00000234323	6.6757900950038
ENSG00000286948	6.66443280700117
ENSG00000181072	6.65908094660065
ENSG00000152061	6.65795909701455
ENSG00000173598	6.65409743188696
ENSG00000125656	6.64584347029546
ENSG00000170835	6.62873306121343
ENSG00000182400	6.61611193862548
ENSG00000176349	6.6141642357006
ENSG00000105229	6.61186517605662
ENSG00000291166	6.60709805140706
ENSG00000107864	6.60618271978817
ENSG00000113327	6.60424041717815
ENSG00000147421	6.59044765208863
ENSG00000135116	6.58732598759175
ENSG00000115252	6.5767424746477
ENSG00000138769	6.57152769193991
ENSG00000289498	6.56424427572095
ENSG00000164116	6.55321521339657
ENSG00000101152	6.53205739856928
ENSG00000168263	6.50083475541289
ENSG00000233654	6.47947192346359
ENSG00000152443	6.46465199220798
ENSG00000116147	6.45330619716182
ENSG00000272899	6.45298676007712
