gene_id	ranks.B
ENSG00000233087	7.75980663418955
ENSG00000134815	7.74373332009865
ENSG00000159917	7.74096642628133
ENSG00000274414	7.73414043395344
ENSG00000139514	7.7308327971012
ENSG00000147036	7.72908296919801
ENSG00000147485	7.72748358931244
ENSG00000080802	7.71973760682472
ENSG00000166188	7.70737766305127
ENSG00000305404	7.69179639039781
ENSG00000090372	7.68959065450019
ENSG00000228238	7.68287885114749
ENSG00000143322	7.68207761118714
ENSG00000280047	7.68134405205525
ENSG00000100815	7.67935538863597
ENSG00000241258	7.6760275625549
ENSG00000251161	7.66830945036995
ENSG00000293234	7.64782981969104
ENSG00000228653	7.64745329753025
ENSG00000175606	7.63210025932239
ENSG00000179388	7.61659291565076
ENSG00000119715	7.61619400936401
ENSG00000144426	7.60712287660593
ENSG00000130997	7.60371230208591
ENSG00000183496	7.60310782143731
ENSG00000112144	7.59118621117009
ENSG00000029725	7.58886602220601
ENSG00000221823	7.58474857872397
ENSG00000260005	7.56043794197304
ENSG00000204947	7.55778643690673
ENSG00000144233	7.54805557230672
ENSG00000122861	7.54734946934368
ENSG00000257800	7.543301376613
ENSG00000013619	7.51583171347311
ENSG00000123684	7.51211795522811
ENSG00000134256	7.50081122646611
ENSG00000188785	7.49643713744532
ENSG00000166908	7.49328492816097
ENSG00000179562	7.48770154509912
ENSG00000162426	7.48739218502856
ENSG00000259205	7.48234122025943
ENSG00000174013	7.4804187301948
ENSG00000083812	7.47611788783563
ENSG00000078177	7.46693730719492
ENSG00000107140	7.45973777045399
ENSG00000086061	7.44998512184127
ENSG00000075413	7.44414652339347
ENSG00000108439	7.41619192352867
ENSG00000143469	7.41477107638624
ENSG00000121350	7.41199645232727
ENSG00000274070	7.41049895224574
ENSG00000250510	7.40846935825937
ENSG00000168916	7.40431407351992
ENSG00000072849	7.38808200021355
ENSG00000267064	7.3845757844159
ENSG00000215105	7.38396095291593
ENSG00000291078	7.38254601511377
ENSG00000112182	7.38220304064683
ENSG00000087470	7.38161480384972
ENSG00000221994	7.36761802234287
ENSG00000118496	7.35136102193082
ENSG00000286900	7.35025134028795
ENSG00000144227	7.34686016694301
ENSG00000135002	7.34215686700616
ENSG00000297418	7.34068447188877
ENSG00000240849	7.33713902385437
ENSG00000270127	7.3301613582544
ENSG00000197863	7.32901303698474
ENSG00000223496	7.32235038569192
ENSG00000153531	7.32120967101052
ENSG00000205423	7.31623012378964
ENSG00000169598	7.30179734625227
ENSG00000176809	7.30143762431223
ENSG00000197372	7.3011121148675
ENSG00000146587	7.28578551217543
ENSG00000111912	7.27733251669195
ENSG00000113595	7.27128344334042
ENSG00000141699	7.27110824067433
ENSG00000167528	7.25699387218816
ENSG00000139977	7.24972320615466
ENSG00000172318	7.23406994590486
ENSG00000008405	7.23305344232597
ENSG00000169905	7.20108833316244
ENSG00000160584	7.19707129296973
ENSG00000144893	7.19111018078722
ENSG00000168672	7.17980430185561
ENSG00000116903	7.17523711160747
ENSG00000164548	7.16976286694942
ENSG00000169427	7.16924935067888
ENSG00000171497	7.16909699406017
ENSG00000188580	7.16235563027503
ENSG00000156510	7.16127362536832
ENSG00000170325	7.15746536886665
ENSG00000267575	7.15100513222554
ENSG00000182287	7.14750288569987
ENSG00000196632	7.10248185474346
ENSG00000109971	7.10154617615788
ENSG00000173334	7.09623611484881
ENSG00000110218	7.09619643043353
ENSG00000109063	7.09164401871974
ENSG00000074935	7.08458839440541
ENSG00000204946	7.08452548555846
ENSG00000259417	7.08318387383629
ENSG00000175003	7.07233525999177
ENSG00000175087	7.07211837822077
ENSG00000080224	7.07096077920938
ENSG00000184599	7.06597462367194
ENSG00000073711	7.06129994248651
ENSG00000158615	7.05506164186273
ENSG00000118402	7.05332161130016
ENSG00000305429	7.05256452218968
ENSG00000172113	7.05197506548304
ENSG00000129646	7.05155146166475
ENSG00000171522	7.05067133090999
ENSG00000175073	7.0404741611605
ENSG00000288953	7.02743534559309
ENSG00000180423	7.02042673216363
