gene_id	ranks
ENSG00000232520	5.18006207185255
ENSG00000267809	5.17621338272476
ENSG00000020181	5.15849525175114
ENSG00000105509	5.15431316676114
ENSG00000054598	5.14202926792642
ENSG00000135093	5.13139078813457
ENSG00000249931	5.11446845162453
ENSG00000266907	5.09220273610602
ENSG00000171813	5.05445864165111
ENSG00000261829	5.04283077502563
ENSG00000112038	5.0252806172574
ENSG00000276564	5.00512200295654
ENSG00000221887	5.00472368321019
ENSG00000107537	4.9980649916852
ENSG00000249362	4.99484097149228
ENSG00000132692	4.99242861945143
ENSG00000198689	4.98406181436869
ENSG00000103512	4.98119209066944
ENSG00000131668	4.97535980255442
ENSG00000133597	4.93052762091483
ENSG00000163273	4.92636579056363
ENSG00000166676	4.92168837459102
ENSG00000081189	4.89075767354027
ENSG00000168661	4.88525423320022
ENSG00000198597	4.88507967109245
ENSG00000198039	4.88322191312325
ENSG00000143786	4.87173674362377
ENSG00000150275	4.86555106233459
ENSG00000141542	4.86535447452272
ENSG00000157349	4.86326782643879
ENSG00000167281	4.82810135164213
ENSG00000166619	4.82330398123096
ENSG00000198858	4.82078729536869
ENSG00000162039	4.79385007460429
ENSG00000168743	4.79364426979907
ENSG00000096968	4.7816284579342
ENSG00000173575	4.77989767878138
ENSG00000168348	4.7621026484731
ENSG00000137252	4.7458337438034
ENSG00000129158	4.73521997735124
ENSG00000295249	4.73143750301862
ENSG00000267767	4.73138958798694
ENSG00000153234	4.72463893501626
ENSG00000168453	4.70973221112985
ENSG00000204271	4.70710730852526
ENSG00000233452	4.70552090636087
ENSG00000166405	4.69681882523919
ENSG00000289594	4.69277409113756
ENSG00000302030	4.69144253650094
ENSG00000291400	4.68159933013214
ENSG00000110628	4.67914002615435
ENSG00000006118	4.67074457838814
ENSG00000196562	4.66380281729145
ENSG00000111913	4.661896485677
ENSG00000139438	4.66050184462767
ENSG00000124535	4.65628024438171
ENSG00000122643	4.64796146304445
ENSG00000102466	4.64710412400004
ENSG00000226562	4.64211163249991
ENSG00000307172	4.63604177761351
ENSG00000171224	4.63029949759361
ENSG00000168993	4.60405499821416
ENSG00000100528	4.60346404798955
ENSG00000170579	4.59917479398724
ENSG00000158458	4.59454167911708
ENSG00000287783	4.59356670956738
ENSG00000170293	4.58873573142204
ENSG00000179008	4.58240789664355
ENSG00000175395	4.5808546717166
ENSG00000164398	4.57649009682944
ENSG00000293898	4.55858435586733
ENSG00000275703	4.54873835444293
ENSG00000169629	4.5399016857515
ENSG00000166825	4.53110077138973
ENSG00000112837	4.52954644732127
ENSG00000270953	4.5264926825568
ENSG00000151689	4.52499463316452
ENSG00000138944	4.52095767419257
ENSG00000271824	4.51884436680868
ENSG00000250131	4.51598610822666
ENSG00000103034	4.51225571860727
ENSG00000144278	4.50994015911197
ENSG00000196378	4.50342645880382
